PLANEJAMENTO;CEPETRO;LABORATÓRIO DE SISTEMA MARITIMOS DE PRODUÇÃO RISERS - CEPETRO;01-023373-05
PROJETO;CEPETRO;PROJETOS DE INSTERLIGAÇÃO ELE´TRICA NIPÉ E CEPETRO;01-27028/05
OBRA;CEPETRO;CONTRATAÇÃO DE EMPRESA PARA CONCLUSÃO EDIFÍCIO - CEPETRO;01P-05675-06
OBRA;CEPETRO;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE SONDAGEM NA AREA DE CONSTRUÇÃO DO LAB. DE SISTEMA MARITIMOS DE PRODUÇÃO RISERS - CEPETRO;01P-136-08
PROJETO;CEPETRO;ELABORAÇÃO DE PROJETO EXECUTIVO DE CLIMATIZAÇÃO NOVO PRÉDIO - CEPETRO;01P-21462-06
PROJETO;CEPETRO;PROJETO DE INTALAÇÕES ELETRICAS E CLIMATIZAÇÃO - CEPETRO;01-022122-06
OBRA;CEPETRO;CONTRATAÇÃO DE EMPRESA PARA INTERLIGAÇÃO ELÉTRICA DOS PRÉDIOS NIPE E CEPETRO;01P-5645-08
PLANEJAMENTO;CEPETRO;PLANEJAMENTO OBRA PARA CONSTRUÇÃO DO ALMOXARIFADO ANEXO AO LABORATÓRIO LABPETRO- CEPETRO;01-006099-07
PLANEJAMENTO;CEPETRO;CONSTRUÇÃO DE UMA NOVA FACILIDADE EXPERIMENTAL JUNTO A AREA DO LAB-PETRO;01P-19709-07
PROJETO;CEPETRO;CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO E INSTALAÇÃO DE TRANSFORMADOR;01P-20198-07
PROJETO;CEPETRO;CONTRATAÇÃO EMPRESA PARA ELABORAÇÃO PROJETO EXECUTIVO DE SPDA DA OBRA NIPE/CEPETRO;01P-23792-07
OBRA;CEPETRO;CONTRATAÇÃO DE EMPRESA PARA  EXECUÇÃO DE SPDA NO COMPLEXO NIPE E CEPETRO;01-P-11356-08
AQUISIÇÃO;CEPETRO;TRANSFORMADOR;01P-07039-08
OBRA;CEPETRO;CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DA EDIFICAÇÃO DA CABINE DE MEDIÇÃO DO NIPE E CEPETRO;01-P-11669-08
PROJETO;CEPETRO;CONTRATAÇÃO EMPRESA PARA EXECUÇÃO PROJETOS INSTALAÇÕES ELÉTRICAS E CLIMATIZAÇÃO - NIPE- CEPETRO.;01-025136-06
PROJETO;CEPETRO;LABORATÓRIO DE ALTO DESEMPENHO AMBIENTE 3D VISUALIZAÇÃO CIENTÍFICA - GALILEU EM CONJUNTO COM A FEM;
OBRA;CESET;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO RAMPA DE ACESSO AO PAVILHÃO DE SALAS DE AULAS DO CESET;01-24519-06
OBRA;CESET;CONTRATAÇÃO DE EMPRESA  PARA CONSTRUÇÃO PRÉDIO ADMINISTRATIVO DA PÓS GRADUAÇÃO VINC PROC 01-P-4495-08;01-P-27128-08
OBRA;CESET;PAGAMENTO SERVIÇOS DE CONSTRUÇÃO DA CASA DE ARMAZENAMENTO DE RESÍDUOS DO CESET;33P-27203-07
PLANEJAMENTO;CESET;PLANEJAMENTO PARA CONSTRUÇÃO PRÉDIO ADMINISTRATIVO DA PÓS GRADUAÇÃO ;01-P-4495-08
OBRA;CESET;CONSTRUÇÃO DE NOVOS SANITÁRIOS ;33-15603-07
PLANEJAMENTO;CESET;PLANEJAMENTO PARA CONSTRUÇÃO DE PRÉDIOS DE LABORATÓRIO DE INCLUSÃO DIGITAL;01-P-4496-08
PLANEJAMENTO;CGU;CONSTRUÇÃO DE ENTREPOSTO PARA RESIDUOS PERIGOSOS - CGU/GRUPO GESTOR DE RESIDUOS;01-018463-05
PLANEJAMENTO;CGU;"PROPOSTA PRO-INFRA 01/06 ""UNICAMP"" INFRA ESTRUTURA LABORATORIAL DE PESQUISA MULDISCIPLINAR";01-06309-07
ANÁLISE;CGU;PROVIDENCIAS QUANTO USO DO SOLO EM AREA ONDE SERA CONSTRUIDO ENTREPOSTO DE RESIDUOS JUNTO A P.M.C.;01E-27126-07
PLANEJAMENTO;CGU;ACOMPANHAMENTO DAS OBRAS DO EDITAL PRO INFRA 01/07;01P-26954-07
PLANEJAMENTO;CGU;ANALISE VEGETAÇÃO EXISTENTE NAS ÁREAS IMPLANTAÇÃO DE OBRAS CONVÊNIO FINEP- PRO INFRA;01-022726-06
PLANEJAMENTO;CGU;DOCUMENTAÇÃO TÉCNICA DAS OBRAS FINANCIADAS PELA FINEP ATRAVES DOS CONVENIOS 01/01 E 03/01.;01-015349-07
PLANEJAMENTO;CGU;DOCUMENTAÇÃO TÉCNICA DAS OBRAS FINANCIADAS PELA FINEP ATRAVES DO CONVENIO 04/01;01-P-20398-07
PLANEJAMENTO;CGU;DOCUMENTAÇÃO TÉCNICA DAS OBRAS FINANCIADAS PELA FINEP ATRAVES DO CONVENIO PRO-INFRA 06/01;01P-20401-07
PLANEJAMENTO;CGU;DOCUMENTAÇÃO TÉCNICA DAS OBRAS FINANCIADAS PELA FINEP ATRAVES DO CONVENIO PRO-INFRA 05/01;01P-20400-07
PLANEJAMENTO;CGU;DOCUMENTAÇÃO TÉCNICA DAS OBRAS FINANCIADAS PELA FINEP ATRAVES DO CONVENIO PRO-INFRA 08/01;01-P-20846-09
PLANEJAMENTO;CGU;PLANEJAMENTO DE OBRA PARA CONSTRUÇÃO DO LABORATÓRIO DE CIÊNCIA E TECNOLOGIA EM MATERIAIS FUNCIONAIS DA UNICAMP.;01P-27713-09
PROJETO;CGU;CONTRATAÇÃO EMPRESA PARA DESENVOLVIMENTO DOS PROJETOS DE OBRAS DE AMPLIAÇÃO DA BC- OBRAS RARAS E COLEÇÕES ESPECIAIS.;01P-27789/09
PLANEJAMENTO;CGU;PLANEJAMENTO PARA CONSTRUÇÃO DO PRÉDIO DE OBRAS RARAS E COLEÇÕES ESPECIAIS DA UNICAMP;01-P-26427-09
PLANEJAMENTO;CGU;PLANEJAMENTO DE OBRA LABORATÓRIO INTEGRADO ENGENHARIA MOLECULAR- CGU;01P-03511/2011
PLANEJAMENTO;CGU;OBTENÇÃO AUTORIZAÇÃO CETESB REMOÇÃO ARVORES CONSTRUÇÃO BIBLIOTECA OBRAS RARAS REF. PROC. 26427/2009;01P-25700/2011
PROJETO;CIDDIC;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO REFORMA NOVA ÁREA DO CIDDIC;01P-13173/10
PLANEJAMENTO;CIPED;REFORMA DO PRÉDIO DO CIPED;01-05057-06
PLANEJAMENTO;CMU;ADEQUAÇÃO DE ÁREA PARA AS NOVAS INSTALAÇÕES DO CMU (CENTRO DE MEMÓRIA DA UNICAMP);01-01477-06
OBRA;COCEN;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE ETAPA DA OBRA DO PREDIO NUDECRI-CONCEN VINC PROCESSO 01-P-10972/2007;01P-09118-09
PROJETO;COCEN;PROJETO ILUMINAÇÃO SALA ENSAIOS E APRESENTAÇÕES CASA DO LAGO;01-24151-05
OBRA;COCEN;ISOLAMENTO ACÚSTICO ÁREA COCEN, PRÉDIO REITORIA VI;01-24796-05
PROJETO;COCEN;CONCLUSÃO DA OBRA PREDIO NUDECRI - COCEN (LABURB);01-10972-07
SERVIÇO;COCEN;CONTRATAÇÃO DE EMPRESA PARA INSTALAÇÃO ALAMBRADO NA ÁREA PRÓXIMO AO LABURB/NUDECRI;01-P-22577-09
OBRA;COCEN;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE ETAPA DA OBRA DO PREDIO NUDECRI-CONCEN-LABURB;01P-26675-07
;COCEN;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE ETAPA DA CONCLUSÃO PREDIO LAB-URB-NUDECRI-CONCEN-REF.PROC.01P04434/06;01P-24240-10
PLANEJAMENTO;COCEN;PLANEJAMENTO OBRA AMPLIAÇÃO ANTIGO PRÉDIO DNI;01P-405/11
OBRA;COCEN;CONTRATAÇÃO EMPRESA DESENVOLVIMENTO PROJETOS REFORMA CLE- PROC. 01/11127/11;01P-22753/11
PLANEJAMENTO;COMVEST;CONSTRUÇÃO PRÉDIO PARA COMVEST COM RECURSOS DO CEPETRO;01-003947-06
PROJETO;COMVEST;CONTRATAÇÃO DE EMPRESA PARA ELABORAÇÃO DE PROJETOS EXECUTIVOS DO PREDIO CONVEST;01P-26492-07
PLANEJAMENTO;COTIL;REFORMA DAS SALAS DE AULA;
PROJETO;COTUCA;CONTRATAÇÃO DE EMPRESA PARA DESENVOLVIMENTO PROJETO DE COMBATE À INCÊNDIO COTUCA;01-P-18111/08
PROJETO;COTUCA;EXECUÇÃO SPDA E LAUDO MEDIÇAO ATERRAMENTO;01P-10541-04
PLANEJAMENTO;COTUCA;REPAROS NAS INSTALAÇÕES ELÉTRICAS DO COTUCA;01P-08736-94
PLANEJAMENTO;COTUCA;REPAROS TELHADO/ ESTRUTURA DO PRÉDIO E INSTALAÇÕES ELÉTRICAS - COTUCA:;
PLANEJAMENTO;COTUCA;PLANEJAMENTO PARA REFORMA DAS INSTALAÇÕES ELÉTRICAS DOS PREDIOS DO COTUCA;01P-06017-08
PLANEJAMENTO;COTUCA;PLANEJAMENTO PARA REFORMA LABORATORIO DE ALIMENTOS DO COTUCA;01P-06015-08
PLANEJAMENTO;COTUCA;PLANEJAMENTO PARA REFORMA DOS SANITARIOS E VESTIARIOS DO COTUCA;01P-06022-08
PLANEJAMENTO;COTUCA;PLANEJAMENTO PARA EXECUÇÃO DE COBERTURA DA QUADRA DE ESPORTES DO COTUCA;01P-06023-08
PLANEJAMENTO;COTUCA;REFORÇO ESTRUTURAL DO PREDIO PRINCIPAL DO COTUCA;01P-06010-08
PLANEJAMENTO;COTUCA;PLANEJAMENTO PARA CORREÇÃO DAS COBERTURAS DOS PREDIOS DO COTUCA;01P-06013-08
obra;COTUCA;CONTRATAÇÃO DE EMPRESA PARA REFORMA DA COBERTURA E EXECUÇÃO DO SPDA DOS PRÉDIOS DO COTUCA;01P-18465-09
PLANEJAMENTO;COTUCA;PLANEJAMENTO PARA REFORMA DO REFEITÓRIO DO COLÉGIO TÉCNICO DE CAMPINAS;01-P-11873-08
PLANEJAMENTO;COTUCA;PLANEJAMENTO PARA REFORMA DA PORTARIA DO COTUCA;01-P-15615-09
PLANEJAMENTO;COTUCA;PLANEJAMENTO REFORMA DO PISO DE DUAS QUADRAS ESPORTIVAS DO COTUCA;01-P-16581-09
PLANEJAMENTO;COTUCA;CONTRATAÇÃO EMPRESA PARA EXECUÇÃO DE SPDA E LAUDO DE ATERRAMENTO DO COTUCA;01P-11583/06
PLANEJAMENTO;COTUCA;CONTRATAÇÃO EMPRESA PARA EXECUÇÃO DE SERVIÇOS  DE COMBATE A INCENDIO -  COTUCA;01P-27969/09
OBRA;COTUCA;CONTRATAÇÃO EMPRESA DESENVOLVIMENTO PROJETO NOVA PORTARIA  -  COTUCA;01P-7226/10
OBRA;COTUCA;CONTRATAÇÃO DE EMPRESA PARA INSTALAÇÕES ELÉTRICAS DAS SALAS DE AULA DO COTUCA;01-19359/10
;COTUCA;CONTRATAÇÃO DE EMPRESA EXECUÇÃO OBRA PORTARIA COTUCA- REF. PROC. 01P-15615/09;01-6017/11
OBRA;COTUCA;CONTRATAÇÃO DE EMPRESA EXECUÇÃO REFORMA COBERTURA FORRO E INSTALAÇÃO ELÉTRICA PRÉDIO PRINCIPAL COTUCA- REF. PROC. 01P-06017/08;01-10501/11
OBRA;COTUCA;CONTRATAÇÃO DE EMPRESA REFORMA E COBERTURA QUADRA POLIESPORTIVA -COTUCA- REF. PROC. 01P-6023/08;01-20990/11
OBRA;COTUCA;PLANEJAMENTO OBRA NOVO BLOCO SALAS DE AULA  -COTUCA- REF. PROC. 01P-19832/06;01-20990/11
;;;
PLANEJAMENTO;CPFL;PAVIMENTAÇÃO E RECAPEAMENTO ASFÁLTICO NA PLANTA FÍSICA DE LIMEIRA;01-P-21375-08
PROJETO;CPFL;PLANEJAMENTO E ANÁLISE DOS IMPACTOS NAS  INSTALAÇÕES ELÉTRICAS PLANTA FÍSICA DE LIMEIRA;01-5040/08
PLANEJAMENTO;CPFL;PLANEJAMENTO DA REFORMA DOS ACESSOS (PORTARIAS) DA PLANTA FISICA DE LIMEIRA;01-00189-07
OBRA;CPFL;CONTRATAÇÃO DE EMPRESA PARA REFORMULAÇÃO DOS ACESSOS (PORTARIAS) DA PLANTA FISICA DE LIMEIRA VINC PROC 01-P-189/2007;01P-09383-09
PLANEJAMENTO;CPFL;PLANEJAMENTO PAVIMENTAÇÃO, RECAPEAMENTO ASFÁLTICO E SERVIÇOS COMPLEMENTARES - PLANTA FISICA DE LIMEIRA.;01-24515-06
OBRA;CPQBA;CONTRATAÇÃO DE EMPRESA PARA AMPLIAÇÃO ESPAÇO FISICO DO LABORATÓRIO DE RECURSOS MICROBIANOS - CPQBA - VINC. PROC. 01-P-21577/06;01-P-15169-08
PLANEJAMENTO;CPQBA;OBRAS MELHORIA SEGURANÇA CAMPO EXPERIMENTAL - CPQBA;01-25379-05
PLANEJAMENTO;CPQBA;REFORMA AUDITÓRIO CPQBA;01-27279-05
PROJETO;CPQBA;CONTRATAÇÃO DE PROJETO EXECUTIVO PARA REFORMA E AMPLIAÇÃO DO AUDITÓRIO CPQBA;01-10262-07
PLANEJAMENTO;CPQBA;CONTRATAÇÃO DE SERVIÇO PARA FINALIZAÇÃO LABORATÓRIO FARMACOLOGIA E TOXICOLOGIA DO CPQBA;01-04585-06
PLANEJAMENTO;CPQBA;PLANEJAMENTO DA AMPLIAÇÃO ESPAÇO FISICO DO LABORATÓRIO DE RECURSOS MICROBIANOS - CPQBA;01-21577-06
OBRA;CPQBA;CONTRATAÇÃO DE EMPRESA PARA REFORMA DO AUDITÓRIO CPQBA;01-8018-08
PROJETO;CPQBA;CONTRATAÇÃO DE EMPRESA PARA DESENVOLVIMENTO DOS PROJETOS EXECUTIVOS COMPLETOS PARA FINALIZAÇÃO LABORATÓRIO DE FARMACOLOGIA E TOXICOLOGIA CPQBA;01-7875-08
PLANEJAMENTO;CPQBA;PLANEJAMENTO DE EMPREENDIMENTO PARA REFORMA DOS SANITÁRIOS DO EDIFICIO DO CPQBA;01P-24575-07
PLANEJAMENTO;CPQBA;PLANEJAMENTO PARA AMPLIAÇÃO DO LABORATÓRIO DE MICROBIOLOGIA CPQBA;01-P-16096-09
OBRA;CPQBA;CONTRATAÇÃO EMPRESA PARA EXECUÇÃO  LABORATÓRIO FARMACOLOGIA TOXICOLOGIA;01-P-07276-10
OBRA;CT;TROCA DA COBERTURA DO CT;01-P-29513-08
OBRA;CT;CONSTRUÇÃO ÁREA CONVÍVIO CT;01-023012-05
OBRA;CT;ADEQUAÇÃO ACESSO PARA LINHA INSPEÇÃO MISTA VEÍCULOS LEVES E PESADOS - CT;01-026472-05
OBRA;DGA;REFORMA COORDENADORIA DGA;01-230005-05
OBRA;DGA;REFORMA SETORES IMPORTAÇÃO E FINANÇAS DGA;01-023002-05
OBRA;DGA;REFORMA AUDITÓRIO CONVÍVIO DGA;01-023003-05
OBRA;DGA;REFORMA ÁREA SERVIÇOS COMPLEMENTARES;01-023004-05
OBRA;DGA;REFORMA DE ÁREA COMUNS (COPA, SANIT, CORREDORES) DGA;01-023006-05
PROJETO;DGA;DGA - SANITÁRIOS E ÁREA COFFEBREAK PARA AUDITÓRIO;
OBRA;DGA;REFORMA DOS BANHEIROS COLETIVOS/DGA;01-P-28299-08
ANÁLISE;DGA;ANALISE DE REEQUILIBRIO ECONOMICO E FINANCEIRO DO CONTRATO 006/2004- PROC. 01P 15816/04 - PEMA ENGENHARIA   LTDA.;01-002140-06
SERVIÇO;DGA;REFORMA DO PRÉDIO DA DGA;01-P-03007-10
OBRA;DGA;CONTRATAÇÃO DE EMPRESA PARA PINTURA EXTERNA ALMOXARIFADO CENTRAL;01-P-20700-08
;DGA;META MATERIAIS LTDA.- AQUISIÇÃO DE REATORES REF. PROC. 01P- 23543/07.;01P-07201-10
AQUISIÇÃO;DGA;PLANEJAMENTO OBRAS ESTACIONAMENTO CARROS OFICIAIS DGA;01P-6170/11
CONTRATÇÃO;DGA;CONTRATAÇÃO EMPRESA REF. SANITÁRIOS AUDITÓRIO DGA- RF. PROC. 23003/05;01P-20207/11
OBRA;DGRH;REFORMA DOS SANITÁRIOS MATERNAL II E PARQUE MATERNAL I DA CRECHE ÁREA DA SAÚDE;01-004387-06
PLANEJAMENTO;DGRH;PLANEJAMENTO PARA IMPLANTAÇÃO DE RESERVATÓRIO DE ÁGUA ENTRE AS ÁREAS DO PRODECAD E ÁREA DA SAÚDE;01-P-21374-08
OBRA;DGRH;REFORMA PRÉDIOS DGRH;01-020783-05
PLANEJAMENTO;DGRH;EXECUÇÃO DE PAISAGISMO/CALÇADAS;01-005181-07
PROJETO;DGRH;CONTRATAÇÃO DE EMPRESA PARA ELABORAÇÃO DOS PROJETOS EXECUTIVOS PARA REFORMA DOS SANITÁRIOS MATERNAL II E PARQUE MATERNAL I DA CRECHE ÁREA DA SAÚDE VINC PROCESSO 01-P-4378/2.007;01-23566/07
PLANEJAMENTO;DGRH;CONTRATAÇÃO DE EMPRESA REFORMA DA ÁREA UNITRANSP QUE PASSARÁ A SER DGRH -  DSSO/SPCI;01-019735-06
OBRA;DGRH;EXECUÇÃO DE OBRAS CIVIS;01P-07082-08
SERVIÇO;DGRH;PAISAGISMO;01P-07083-08
PLANEJAMENTO;DGRH;PLANEJAMENTO OBRA DE CONSTRUÇÃO RAMPA DE ACESSO ENTRE OS PREDIOS DA EMEI E CRECHE DA SAUDE ;01-011390-07
OBRA;DGRH;PINTURA DO PRÉDIO DO DGRH;01-21224-06
OBRA;DGRH;CONTRATAÇÃO DE EMPRESA PARA CONCLUSÃO SUBSTITUIÇÃO DE ALAMBRADO DA E.E FÍSICO SÉRGIO PORTO;01-P-23882-08
OBRA;DGRH;CONTRATAÇÃO DE EMPRESA PARA SUBSTITUIÇÃO DE ALAMBRADO DA E.E FÍSICO SÉRGIO PORTO;01-19261-07
SERVIÇO;DGRH;CONTRATAÇÃO DE EMPRESA PARA REFORMA DOS CAIXILHOS DA CRECHE DA ÁREA DA SAÚDE;01-P-16256-09
PLANEJAMENTO;EDITORA;AMPLIAÇÃO ÁREA ESTOQUE EDITORA;01-025849-05
OBRA;EDITORA;REFORMA E AMPLIAÇÃO PRÉDIO EDITORA;01-025851-05
PLANEJAMENTO;EDITORA;PLANEJAMENTO DE OBRA PARA RENOVAÇÃO DAS INSTALAÇÕES ELÉTRICAS, DADOS E VOZ PARA OS PRÉDIOS DA EDITORA;01-P-27894-08
Obra;EDITORA;CONTRATAÇÃO EMPRESA CONSTRUÇÃO DEPÓSITO EDITORA ;01P-06536/10
PLANEJAMENTO;EDITORA;PLANEJAMENTO DE OBRA PARA CONSTRUÇÃO DE NOVA EDITORA;01-P-20619/09
PROJETO;FCA;CONTRATAÇÃO DE EMPRESA PARA DESENVOLVIMENTO DE PROJETO DE ENTRADA E MEDIÇÃO DE ENERGIA DE CBAIXA TENSÃO PARA MÉDIA TENSÃO PARA O CAMPUS II DE LIMEIRA;01-P-18141-08
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO E INSTALAÇÃO DE BANCO DE CAPACITORES NO NOVO CAMPUS DE LIMEIRA;01P-3165-08
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA 1ª FASE DA ILUMINAÇÃO ;01-P-20180-08
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA PORTARIA DE PEDESTRES DO CAMPUS II DE LIEMIRA;01-P-15242-08
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE RESERVATÓRIO DE ÁGUA FRIA NA FCA - LIMEIRA DO NOVO CAMPUS DE LIMEIRA;01-P-26054-08
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA 1ª ETAPA DOS LABORATÓRIOS 1 E 2 DO CAMPUS II DE LIMEIRA;01P-20815-08
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DO PRÉDIO DE ENSINO II DA FACULDADE DE CIÊNCIAS APLICADAS UNICAMP-CAMPUS LIMEIRA VINC PROC 01-P-22.393/2.008.;01-P-22759-08
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DO PRÉDIO DE ENSINO II DA FACULDADE DE CIÊNCIAS APLICADAS UNICAMP-CAMPUS LIMEIRA ;01-P-19651-09
PLANEJAMENTO;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA 1ª ETAPA DA INFRAESTRUTURA DO CAMPUS II DE LIMEIRA;01-15247-08
PLANEJAMENTO;FCA;PLANEJAMENTO CONSTRUÇÃO DA FASE II ENSINO DO NOVO CAMPUS DE LIMEIRA;01-P-22393-07
SERVIÇO;FCA;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO E PLANTIO DE GRAMA NA FCA LIMEIRA;01-P-28324-08
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE CALÇADAS NA FCA;01-P-29257-08
